Country,Country Code,Continent,Region,Year,Emissions_Per_Capita,Emissions
Afghanistan,4,Asia,Southern Asia,2021,5.035,0.176
Afghanistan,4,Asia,Southern Asia,2021,5.487,0.183
Afghanistan,4,Asia,Southern Asia,2021,6.186,0.186
Afghanistan,4,Asia,Southern Asia,2021,7.438,0.212
Afghanistan,4,Asia,Southern Asia,2021,8.047,0.215
Afghanistan,4,Asia,Southern Asia,2021,9.6,0.24
Afghanistan,4,Asia,Southern Asia,2021,11.06,0.305
Afghanistan,4,Asia,Southern Asia,2021,12.986,0.334
Afghanistan,4,Asia,Southern Asia,2021,13.595,0.348
Afghanistan,4,Asia,Southern Asia,2021,14.524,0.355
Afghanistan,4,Asia,Southern Asia,2021,16.586,0.384
Afghanistan,4,Asia,Southern Asia,2021,18.049,0.42
Afghanistan,4,Asia,Southern Asia,2021,19.95,0.473
Afghanistan,4,Asia,Southern Asia,2021,21.782,0.491
Afghanistan,4,Asia,Southern Asia,2021,22.532,0.545
Afghanistan,4,Asia,Southern Asia,2021,24.217,0.592
Afghanistan,4,Asia,Southern Asia,2021,26.889,0.671
Afghanistan,4,Asia,Southern Asia,2021,28.159,0.735
Afghanistan,4,Asia,Southern Asia,2021,30.35,0.81
Afghanistan,4,Asia,Southern Asia,2021,32.286,0.871
Afghanistan,4,Asia,Southern Asia,2021,33.527,0.997
Afghanistan,4,Asia,Southern Asia,2021,35.948,1.069
Afghanistan,4,Asia,Southern Asia,2021,38.634,1.155
Afghanistan,4,Asia,Southern Asia,2021,39.764,1.234
Afghanistan,4,Asia,Southern Asia,2021,38.648,1.237
Afghanistan,4,Asia,Southern Asia,2021,38.146,1.37
Afghanistan,4,Asia,Southern Asia,2021,38.075,1.524
Afghanistan,4,Asia,Southern Asia,2021,39.254,1.549
Afghanistan,4,Asia,Southern Asia,2021,33.129,1.356
Afghanistan,4,Asia,Southern Asia,2021,38.153,1.743
Afghanistan,4,Asia,Southern Asia,2021,39.513,1.872
Afghanistan,4,Asia,Southern Asia,2021,42.249,2.084
Afghanistan,4,Asia,Southern Asia,2021,43.196,2.134
Afghanistan,4,Asia,Southern Asia,2021,44.626,2.162
Afghanistan,4,Asia,Southern Asia,2021,44.745,2.188
Afghanistan,4,Asia,Southern Asia,2021,52.606,2.449
Afghanistan,4,Asia,Southern Asia,2021,46.624,2.188
Afghanistan,4,Asia,Southern Asia,2021,46.111,2.098
Afghanistan,4,Asia,Southern Asia,2021,45.197,2.023
Afghanistan,4,Asia,Southern Asia,2021,44.16,1.894
Afghanistan,4,Asia,Southern Asia,2021,42.493,1.847
Afghanistan,4,Asia,Southern Asia,2021,40.915,1.797
Afghanistan,4,Asia,Southern Asia,2021,38.379,1.811
Afghanistan,4,Asia,Southern Asia,2021,38.315,1.829
Afghanistan,4,Asia,Southern Asia,2021,37.884,1.897
Afghanistan,4,Asia,Southern Asia,2021,37.156,1.84
Afghanistan,4,Asia,Southern Asia,2021,37.755,1.969
Afghanistan,4,Asia,Southern Asia,2021,36.529,1.983
Afghanistan,4,Asia,Southern Asia,2021,36.959,2.03
Afghanistan,4,Asia,Southern Asia,2021,37.16,1.951
Afghanistan,4,Asia,Southern Asia,2021,35.492,1.847
Afghanistan,4,Asia,Southern Asia,2021,33.818,1.84
Afghanistan,4,Asia,Southern Asia,2021,33.323,1.904
Afghanistan,4,Asia,Southern Asia,2021,31.666,1.883
Afghanistan,4,Asia,Southern Asia,2021,31.257,1.822
Afghanistan,4,Asia,Southern Asia,2021,30.214,1.754
Afghanistan,4,Asia,Southern Asia,2021,27.334,1.822
Afghanistan,4,Asia,Southern Asia,2021,27.757,1.815
Afghanistan,4,Asia,Southern Asia,2021,26.771,1.833
Afghanistan,4,Asia,Southern Asia,2021,26.706,1.65
Afghanistan,4,Asia,Southern Asia,2021,25.189,1.517
Afghanistan,4,Asia,Southern Asia,2021,24.551,1.513
Afghanistan,4,Asia,Southern Asia,2021,23.4,1.495
Afghanistan,4,Asia,Southern Asia,2021,21.944,1.327
Afghanistan,4,Asia,Southern Asia,2021,19.114,1.226
Afghanistan,4,Asia,Southern Asia,2021,15.736,1.022
Afghanistan,4,Asia,Southern Asia,2021,12.344,1.058
Afghanistan,4,Asia,Southern Asia,2021,11.723,0.997
Afghanistan,4,Asia,Southern Asia,2021,9.991,0.947
Afghanistan,4,Asia,Southern Asia,2021,9.303,0.893
Afghanistan,4,Asia,Southern Asia,2021,10.005,1.018
Afghanistan,4,Asia,Southern Asia,2021,10.088,1.04
Afghanistan,4,Asia,Southern Asia,2021,11.06,1.148
Afghanistan,4,Asia,Southern Asia,2021,12.509,1.13
Afghanistan,4,Asia,Southern Asia,2021,13.018,1.119
Afghanistan,4,Asia,Southern Asia,2021,13.269,1.065
Afghanistan,4,Asia,Southern Asia,2021,12.781,1.036
Afghanistan,4,Asia,Southern Asia,2021,12.125,0.929
Afghanistan,4,Asia,Southern Asia,2021,12.068,0.893
Afghanistan,4,Asia,Southern Asia,2021,11.788,0.724
Afghanistan,4,Asia,Southern Asia,2021,11.067,0.678
Afghanistan,4,Asia,Southern Asia,2021,10.604,0.613
Afghanistan,4,Asia,Southern Asia,2021,10.016,0.581
Afghanistan,4,Asia,Southern Asia,2021,8.754,0.563
Afghanistan,4,Asia,Southern Asia,2021,8.456,0.509
Afghanistan,4,Asia,Southern Asia,2021,7.897,0.445
Afghanistan,4,Asia,Southern Asia,2021,7.029,0.434
Afghanistan,4,Asia,Southern Asia,2021,6.1,0.405
Afghanistan,4,Asia,Southern Asia,2021,5.648,0.405
Afghanistan,4,Asia,Southern Asia,2021,4.892,0.319
Afghanistan,4,Asia,Southern Asia,2021,4.411,0.251
Afghanistan,4,Asia,Southern Asia,2021,3.844,0.233
Afghanistan,4,Asia,Southern Asia,2021,3.041,0.212
Afghanistan,4,Asia,Southern Asia,2021,2.431,0.194
Afghanistan,4,Asia,Southern Asia,2021,1.994,0.197
Afghanistan,4,Asia,Southern Asia,2021,1.714,0.176
Afghanistan,4,Asia,Southern Asia,2021,1.582,0.183
Afghanistan,4,Asia,Southern Asia,2021,1.495,0.186
Afghanistan,4,Asia,Southern Asia,2021,1.287,0.169
Afghanistan,4,Asia,Southern Asia,2021,1.474,0.165
Afghanistan,4,Asia,Southern Asia,2021,1.836,0.169
Afghanistan,4,Asia,Southern Asia,2021,1.829,0.136
Afghanistan,4,Asia,Southern Asia,2021,1.872,0.14
Afghanistan,4,Asia,Southern Asia,2021,2.026,0.143
Afghanistan,4,Asia,Southern Asia,2021,2.008,0.126
Afghanistan,4,Asia,Southern Asia,2021,1.929,0.118
Afghanistan,4,Asia,Southern Asia,2021,1.736,0.122
Afghanistan,4,Asia,Southern Asia,2021,1.488,0.093
Afghanistan,4,Asia,Southern Asia,2021,1.391,0.09
Afghanistan,4,Asia,Southern Asia,2021,1.399,0.082
Afghanistan,4,Asia,Southern Asia,2021,1.384,0.09
Afghanistan,4,Asia,Southern Asia,2021,1.456,0.093
Afghanistan,4,Asia,Southern Asia,2021,1.707,0.1
Afghanistan,4,Asia,Southern Asia,2021,1.915,0.108
Afghanistan,4,Asia,Southern Asia,2021,2.105,0.133
Afghanistan,4,Asia,Southern Asia,2021,2.105,0.14
Afghanistan,4,Asia,Southern Asia,2021,2.033,0.126
Afghanistan,4,Asia,Southern Asia,2021,2.008,0.1
Afghanistan,4,Asia,Southern Asia,2021,1.987,0.097
Afghanistan,4,Asia,Southern Asia,2021,1.962,0.082
Afghanistan,4,Asia,Southern Asia,2021,1.868,0.093
Afghanistan,4,Asia,Southern Asia,2021,1.883,0.079
Afghanistan,4,Asia,Southern Asia,2021,1.811,0.068
Afghanistan,4,Asia,Southern Asia,2021,1.782,0.068
Afghanistan,4,Asia,Southern Asia,2021,1.761,0.108
Afghanistan,4,Asia,Southern Asia,2021,1.908,0.1
Afghanistan,4,Asia,Southern Asia,2021,1.7,0.09
Afghanistan,4,Asia,Southern Asia,2021,1.574,0.057
Afghanistan,4,Asia,Southern Asia,2021,1.696,0.047
Afghanistan,4,Asia,Southern Asia,2021,1.696,0.047
Afghanistan,4,Asia,Southern Asia,2021,1.696,0.047
Afghanistan,4,Asia,Southern Asia,2021,1.746,0.004
Afghanistan,4,Asia,Southern Asia,2021,1.366,0.007
Afghanistan,4,Asia,Southern Asia,2021,1.33,0.018
Afghanistan,4,Asia,Southern Asia,2021,1.341,0.018
Afghanistan,4,Asia,Southern Asia,2021,0.828,0.025
Afghanistan,4,Asia,Southern Asia,2021,0.828,0.025
Afghanistan,4,Asia,Southern Asia,2021,0.828,0.025
Afghanistan,4,Asia,Southern Asia,2021,0.771,0.043
Afghanistan,4,Asia,Southern Asia,2021,0.775,0.047
Afghanistan,4,Asia,Southern Asia,2021,0.904,0.057
Afghanistan,4,Asia,Southern Asia,2021,0.914,0.061
Afghanistan,4,Asia,Southern Asia,2021,0.922,0.054
Afghanistan,4,Asia,Southern Asia,2021,0.986,0.054
Afghanistan,4,Asia,Southern Asia,2021,1.137,0.068
Afghanistan,4,Asia,Southern Asia,2021,0.907,0.057
Afghanistan,4,Asia,Southern Asia,2021,1.04,0.057
Afghanistan,4,Asia,Southern Asia,2021,0.886,0.05
Afghanistan,4,Asia,Southern Asia,2021,0.907,0.061
Afghanistan,4,Asia,Southern Asia,2021,0.861,0.061
Afghanistan,4,Asia,Southern Asia,2021,0.979,0.061
Afghanistan,4,Asia,Southern Asia,2021,0.918,0.065
Afghanistan,4,Asia,Southern Asia,2021,0.846,0.065
Afghanistan,4,Asia,Southern Asia,2021,0.724,0.061
Afghanistan,4,Asia,Southern Asia,2021,0.832,0.047
Afghanistan,4,Asia,Southern Asia,2021,0.75,0.039
Afghanistan,4,Asia,Southern Asia,2021,0.871,0.05
Afghanistan,4,Asia,Southern Asia,2021,0.721,0.054
Afghanistan,4,Asia,Southern Asia,2021,0.646,0.043
Afghanistan,4,Asia,Southern Asia,2021,0.947,0.05
Afghanistan,4,Asia,Southern Asia,2021,0.968,0.054
Afghanistan,4,Asia,Southern Asia,2021,0.95,0.068
Afghanistan,4,Asia,Southern Asia,2021,0.986,0.068
Afghanistan,4,Asia,Southern Asia,2021,0.95,0.061
Afghanistan,4,Asia,Southern Asia,2021,0.968,0.068
Afghanistan,4,Asia,Southern Asia,2021,1.097,0.09
Afghanistan,4,Asia,Southern Asia,2021,0.875,0.075
Afghanistan,4,Asia,Southern Asia,2021,0.846,0.068
Afghanistan,4,Asia,Southern Asia,2021,0.714,0.065
Afghanistan,4,Asia,Southern Asia,2021,0.706,0.057
Afghanistan,4,Asia,Southern Asia,2021,0.703,0.054
Afghanistan,4,Asia,Southern Asia,2021,0.671,0.043
Afghanistan,4,Asia,Southern Asia,2021,0.527,0.014
Afghanistan,4,Asia,Southern Asia,2021,0.405,0.025
Afghanistan,4,Asia,Southern Asia,2021,0.323,0.032
Afghanistan,4,Asia,Southern Asia,2021,0.326,0.025
Afghanistan,4,Asia,Southern Asia,2021,0.334,0.029
Afghanistan,4,Asia,Southern Asia,2021,0.341,0.029
Afghanistan,4,Asia,Southern Asia,2021,0.405,0.029
Afghanistan,4,Asia,Southern Asia,2021,0.556,0.032
Afghanistan,4,Asia,Southern Asia,2021,0.764,0.022
Afghanistan,4,Asia,Southern Asia,2021,0.904,0.018
Afghanistan,4,Asia,Southern Asia,2021,1.166,0.022
Afghanistan,4,Asia,Southern Asia,2021,1.015,0.018
Afghanistan,4,Asia,Southern Asia,2021,1.166,0.025
Afghanistan,4,Asia,Southern Asia,2021,1.27,0.032
Afghanistan,4,Asia,Southern Asia,2021,1.234,0.036
Afghanistan,4,Asia,Southern Asia,2021,1.079,0.032
Afghanistan,4,Asia,Southern Asia,2021,1.313,0.036
Afghanistan,4,Asia,Southern Asia,2021,1.051,0.032
Afghanistan,4,Asia,Southern Asia,2021,1.452,0.036
Afghanistan,4,Asia,Southern Asia,2021,1.287,0.029
Afghanistan,4,Asia,Southern Asia,2021,1.169,0.025
Afghanistan,4,Asia,Southern Asia,2021,1.155,0.018
Afghanistan,4,Asia,Southern Asia,2021,1.252,0.018
Afghanistan,4,Asia,Southern Asia,2021,0.983,0.011
Afghanistan,4,Asia,Southern Asia,2021,1.173,0.011
Afghanistan,4,Asia,Southern Asia,2021,0.871,0.011
Afghanistan,4,Asia,Southern Asia,2021,0.864,0.014
Afghanistan,4,Asia,Southern Asia,2021,0.864,0.014
Afghanistan,4,Asia,Southern Asia,2021,0.846,0.014
Afghanistan,4,Asia,Southern Asia,2021,0.857,0.029
Afghanistan,4,Asia,Southern Asia,2021,0.785,0.032
Afghanistan,4,Asia,Southern Asia,2021,0.656,0.036
Afghanistan,4,Asia,Southern Asia,2021,0.71,0.039
Afghanistan,4,Asia,Southern Asia,2021,0.685,0.047
Afghanistan,4,Asia,Southern Asia,2021,0.646,0.047
Afghanistan,4,Asia,Southern Asia,2021,0.642,0.057
Afghanistan,4,Asia,Southern Asia,2021,0.534,0.043
Afghanistan,4,Asia,Southern Asia,2021,0.545,0.043
Afghanistan,4,Asia,Southern Asia,2021,0.441,0.043
Afghanistan,4,Asia,Southern Asia,2021,0.502,0.039
Afghanistan,4,Asia,Southern Asia,2021,0.47,0.029
Afghanistan,4,Asia,Southern Asia,2021,0.481,0.029
Afghanistan,4,Asia,Southern Asia,2021,0.552,0.025
Afghanistan,4,Asia,Southern Asia,2021,0.534,0.025
Afghanistan,4,Asia,Southern Asia,2021,0.559,0.022
Afghanistan,4,Asia,Southern Asia,2021,0.631,0.036
Afghanistan,4,Asia,Southern Asia,2021,0.549,0.05
Afghanistan,4,Asia,Southern Asia,2021,0.549,0.057
Afghanistan,4,Asia,Southern Asia,2021,0.538,0.057
Afghanistan,4,Asia,Southern Asia,2021,0.588,0.068
Afghanistan,4,Asia,Southern Asia,2021,0.61,0.068
Afghanistan,4,Asia,Southern Asia,2021,0.653,0.072
Afghanistan,4,Asia,Southern Asia,2021,0.703,0.054
Afghanistan,4,Asia,Southern Asia,2021,0.638,0.036
Afghanistan,4,Asia,Southern Asia,2021,0.706,0.029
Afghanistan,4,Asia,Southern Asia,2022,0.76,0.025
Afghanistan,4,Asia,Southern Asia,2022,0.854,0.025
Afghanistan,4,Asia,Southern Asia,2022,,0.036
Afghanistan,4,Asia,Southern Asia,2022,,0.036
Afghanistan,4,Asia,Southern Asia,2022,,0.039
Afghanistan,4,Asia,Southern Asia,2022,,0.039
Afghanistan,4,Asia,Southern Asia,2022,,0.043
Afghanistan,4,Asia,Southern Asia,2022,,0.047
Afghanistan,4,Asia,Southern Asia,2022,,0.043
Afghanistan,4,Asia,Southern Asia,2022,0.757,0.032
Afghanistan,4,Asia,Southern Asia,2022,0.954,0.032
Afghanistan,4,Asia,Southern Asia,2022,0.954,0.032
Afghanistan,4,Asia,Southern Asia,2022,1.173,0.032
Afghanistan,4,Asia,Southern Asia,2022,1.216,0.029
Afghanistan,4,Asia,Southern Asia,2022,1.323,0.032
Afghanistan,4,Asia,Southern Asia,2022,1.205,0.022
Afghanistan,4,Asia,Southern Asia,2022,1.549,0.029
Afghanistan,4,Asia,Southern Asia,2022,1.804,0.032
Afghanistan,4,Asia,Southern Asia,2022,2.005,0.036
Afghanistan,4,Asia,Southern Asia,2022,2.514,0.036
Afghanistan,4,Asia,Southern Asia,2022,3.145,0.05
Afghanistan,4,Asia,Southern Asia,2022,3.12,0.043
Afghanistan,4,Asia,Southern Asia,2022,3.342,0.05
Afghanistan,4,Asia,Southern Asia,2022,3.837,0.043
Afghanistan,4,Asia,Southern Asia,2022,4.583,0.05
Afghanistan,4,Asia,Southern Asia,2022,5.817,0.054
Afghanistan,4,Asia,Southern Asia,2022,6.1,0.061
Afghanistan,4,Asia,Southern Asia,2022,5.526,0.047
Afghanistan,4,Asia,Southern Asia,2022,6.247,0.054
Afghanistan,4,Asia,Southern Asia,2022,8.829,0.054
Afghanistan,4,Asia,Southern Asia,2022,10.866,0.075
Afghanistan,4,Asia,Southern Asia,2022,11.845,0.072
Afghanistan,4,Asia,Southern Asia,2022,12.544,0.061
Afghanistan,4,Asia,Southern Asia,2022,13.351,0.061
Afghanistan,4,Asia,Southern Asia,2022,15.424,0.061
Afghanistan,4,Asia,Southern Asia,2022,15.855,0.072
Afghanistan,4,Asia,Southern Asia,2022,14.632,0.086
Afghanistan,4,Asia,Southern Asia,2022,14.338,0.1
Afghanistan,4,Asia,Southern Asia,2022,15.005,0.133
Afghanistan,4,Asia,Southern Asia,2022,15.636,0.169
Afghanistan,4,Asia,Southern Asia,2022,16.93,0.204
Afghanistan,4,Asia,Southern Asia,2022,16.432,0.208
Afghanistan,4,Asia,Southern Asia,2022,15.926,0.226
Afghanistan,4,Asia,Southern Asia,2022,15.826,0.222
Afghanistan,4,Asia,Southern Asia,2022,15.499,0.212
Afghanistan,4,Asia,Southern Asia,2022,13.208,0.179
Afghanistan,4,Asia,Southern Asia,2022,10.647,0.172
Afghanistan,4,Asia,Southern Asia,2022,7.979,0.169
Afghanistan,4,Asia,Southern Asia,2022,6.875,0.172
Afghanistan,4,Asia,Southern Asia,2022,6.38,0.165
Afghanistan,4,Asia,Southern Asia,2022,5.741,0.161
Afghanistan,4,Asia,Southern Asia,2022,4.285,0.172
Afghanistan,4,Asia,Southern Asia,2022,4.641,0.233
Afghanistan,4,Asia,Southern Asia,2022,4.956,0.219
Afghanistan,4,Asia,Southern Asia,2022,4.927,0.194
Afghanistan,4,Asia,Southern Asia,2022,4.4,0.19
Afghanistan,4,Asia,Southern Asia,2022,4.357,0.183
Afghanistan,4,Asia,Southern Asia,2022,4.268,0.194
Afghanistan,4,Asia,Southern Asia,2022,4.368,0.176
Afghanistan,4,Asia,Southern Asia,2022,4.171,0.143
Afghanistan,4,Asia,Southern Asia,2022,4.203,0.154
Afghanistan,4,Asia,Southern Asia,2022,4.185,0.147
Afghanistan,4,Asia,Southern Asia,2022,4.052,0.143
Afghanistan,4,Asia,Southern Asia,2022,4.25,0.133
Afghanistan,4,Asia,Southern Asia,2022,4.257,0.108
Afghanistan,4,Asia,Southern Asia,2022,4.809,0.1
Afghanistan,4,Asia,Southern Asia,2022,5.286,0.075
Afghanistan,4,Asia,Southern Asia,2022,5.207,0.068
Afghanistan,4,Asia,Southern Asia,2022,6.021,0.072
Afghanistan,4,Asia,Southern Asia,2022,6.312,0.075
Afghanistan,4,Asia,Southern Asia,2022,6.125,0.068
Afghanistan,4,Asia,Southern Asia,2022,5.806,0.072
Afghanistan,4,Asia,Southern Asia,2022,5.053,0.068
Afghanistan,4,Asia,Southern Asia,2022,4.368,0.057
Afghanistan,4,Asia,Southern Asia,2022,4.368,0.054
Afghanistan,4,Asia,Southern Asia,2022,3.676,0.043
Afghanistan,4,Asia,Southern Asia,2022,3.618,0.039
Afghanistan,4,Asia,Southern Asia,2022,3.586,0.039
Afghanistan,4,Asia,Southern Asia,2022,3.199,0.039
Afghanistan,4,Asia,Southern Asia,2022,2.804,0.032
Afghanistan,4,Asia,Southern Asia,2022,2.453,0.036
Afghanistan,4,Asia,Southern Asia,2022,2.073,0.022
Afghanistan,4,Asia,Southern Asia,2022,1.445,0.022
Afghanistan,4,Asia,Southern Asia,2022,1.212,0.022
,,,,,,
